Bus ID,lat,lng,Zone,Bus Name,Sub Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Mismatch MW,Mismatch Mvar,Mismatch MVA,Bus Area,Sub Area
120215,29.2492,-98.3364,6,ELMENDORF 4,ELMENDORF 4 1,South Central,69,1.02517,70.737,2.46,6.1,0.68,,1087,,,0,0,1,PQ,0,0,0,1,13
120244,29.3067,-98.7604,6,ATASCOSA 1,ATASCOSA 1 1,South Central,69,1.01757,70.212,1.14,6.1,0.15,,1111,,,0,0,1,PQ,0,0,0,1,13
120294,29.8455,-98.4234,6,SPRING BRANCH 3,SPRING BRANCH 3 1,South Central,69,1.01761,70.215,-2.13,6.1,1.5,,1149,,,0,0,1,PQ,0,0,0,1,13
110238,29.9086,-95.6619,7,CYPRESS 21,CYPRESS 21 1,Coast,69,1.026,70.794,-24.42,6.1,1.95,,139,,,0,0,1,PQ,0,0,0,1,12
130015,32.2303,-96.7032,5,BARDWELL 1,BARDWELL 1 1,North Central,138,1.00944,139.303,-7.35,6.1,1.13,,1290,,,0,0,1,PQ,0,0,0,1,14
150020,33.2899,-97.5255,5,DECATUR 1,DECATUR 1 1,North Central,138,1.02784,141.842,-11.87,6.1,0.3,,1848,,,0,0,1,PQ,0,0,0,1,16
250228,32.0648,-95.5057,8,FRANKSTON 2,FRANKSTON 2 1,East,138,1.03167,142.37,-13.98,6.1,1.73,,4446,,,0,0,1,PQ,0,0,0,2,26
210108,30.8686,-97.0935,6,BUCKHOLTS 1,BUCKHOLTS 1 1,South Central,138,1.03695,143.099,-2.19,6.1,1.2,,3404,,,0,0,1,PQ,0,0,0,2,22
110610,29.6338,-95.5797,7,STAFFORD 2,STAFFORD 2 1,Coast,69,1.00956,69.66,-22.83,6,1.65,,428,,,0,0,1,PQ,0,0,0,1,12
210304,31.9257,-97.6549,5,MERIDIAN 3,MERIDIAN 3 1,North Central,138,1.0383,143.285,-3.21,6,1.8,,3561,,0,0,0,1,PQ,0,0,0,2,22
150315,32.6285,-97.5071,5,CROWLEY 4,CROWLEY 4 1,North Central,69,1.02054,70.417,-19.06,6,2.03,,2086,,,0,0,1,PQ,0,0,0,1,16
230055,30.0806,-96.3973,6,BLEIBLERVILLE 2,BLEIBLERVILLE 2 1,South Central,138,1.03164,142.367,-10.96,6,1.88,,3796,,,0,0,1,PQ,0,0,0,2,24
230118,30.6494,-96.6311,6,CALDWELL 1,CALDWELL 1 1,South Central,138,1.03733,143.151,-6.46,6,2.18,,3856,,,0,0,1,PQ,0,0,0,2,24
111381,29.4753,-95.6342,7,THOMPSONS 8,THOMPSONS 8 1,Coast,138,1.02301,141.175,-16.5,6,4.33,,869,,,0,0,1,PQ,0,0,0,1,12
250062,31.2816,-94.4756,8,HUNTINGTON 2,HUNTINGTON 2 1,East,138,1.03882,143.358,-13.88,6,1.2,,4283,,,0,0,1,PQ,0,0,0,2,26
270128,29.921,-98.3557,6,SPRING BRANCH 6,SPRING BRANCH 6 1,South Central,69,1.02154,70.486,-2.61,6,0.98,,4838,,,0,0,1,PQ,0,0,0,2,28
120348,29.3129,-98.2904,6,ADKINS 5,ADKINS 5 1,South Central,69,1.01797,70.24,0.52,6,1.35,,1188,,,0,0,1,PQ,0,0,0,1,13
110226,29.8676,-95.7142,7,KATY 31,KATY 31 1,Coast,69,1.02854,70.969,-24.49,6,1.05,,127,,,0,0,1,PQ,0,0,0,1,12
170139,33.3249,-96.9999,5,AUBREY 1,AUBREY 1 1,North Central,69,1.02832,70.954,-30.75,6,2.11,,2554,,,0,0,1,PQ,0,0,0,1,18
170359,32.8525,-96.6624,5,GARLAND 39,GARLAND 39 2,North Central,69,1.03449,71.38,-31.09,6,1.35,,2720,,,0,0,1,PQ,0,0,0,1,18
170370,32.8791,-96.7034,5,GARLAND 45,GARLAND 45 1,North Central,69,1.03871,71.671,-32.94,6,1.95,,2729,,56.43,0,0,1,PQ,0,0,0,1,18
170388,32.8533,-96.556,5,ROWLETT 13,ROWLETT 13 1,North Central,69,1.03469,71.393,-31.61,6,1.5,,2747,,,0,0,1,PQ,0,0,0,1,18
150002,33.9947,-98.4724,2,SHEPPARD AFB 1,SHEPPARD AFB 1 1,North,138,1.03127,142.315,6.69,6,1.95,,1830,,,0,0,1,PQ,0,0,0,1,16
250286,32.8838,-95.7286,8,EMORY 2,EMORY 2 1,East,138,1.03388,142.675,-21.69,6,1.2,,4500,,,0,0,1,PQ,0,0,0,2,26
210202,31.7562,-97.0602,5,WEST 2,WEST 2 1,North Central,69,1.02176,70.501,-4.8,6,0.22,,3474,,,0,0,1,PQ,0,0,0,2,22
250169,31.6545,-95.7391,8,OAKWOOD 1,OAKWOOD 1 1,East,138,1.03802,143.247,-13.89,5.9,1.58,,4389,,,0,0,1,PQ,0,0,0,2,26
140011,30.2579,-97.4042,6,ELGIN 3,ELGIN 3 1,South Central,138,1.03033,142.185,-2.16,5.9,1.5,,1584,,,0,0,1,PQ,0,0,0,1,15
210153,30.9275,-97.2389,5,ROGERS 2,ROGERS 2 1,North Central,69,1.01488,70.026,-5.26,5.9,0.9,,3441,,,0,0,1,PQ,0,0,0,2,22
210203,31.7248,-97.232,5,AQUILLA 2,AQUILLA 2 1,North Central,69,1.0283,70.953,-4.93,5.9,2.03,,3475,,,0,0,1,PQ,0,0,0,2,22
110009,28.7913,-95.95,7,MATAGORDA 1,MATAGORDA 1 1,Coast,138,1.0286,141.947,-3.56,5.9,2.03,,3,,,0,0,1,PQ,0,0,0,1,12
230086,30.4433,-95.8927,8,PLANTERSVILLE 2,PLANTERSVILLE 2 1,East,138,1.03079,142.249,-14.05,5.9,1.95,,3824,,,0,0,1,PQ,0,0,0,2,24
150114,33.2765,-98.1089,5,JACKSBORO 2,JACKSBORO 2 1,North Central,138,1.03684,143.084,-5.13,5.9,1.95,,1942,,,0,0,1,PQ,0,0,0,1,16
270095,29.2701,-97.7629,6,NIXON 2,NIXON 2 1,South Central,138,1.04252,143.868,4.15,5.9,1.95,,4809,,,0,0,1,PQ,0,0,0,2,28
270149,30.0702,-98.0308,6,DRIFTWOOD 7,DRIFTWOOD 7 2,South Central,69,1.00962,69.664,-5.6,5.9,1.58,,4856,,,0,0,1,PQ,0,0,0,2,28
170069,33.7456,-95.7179,2,SUMNER 1,SUMNER 1 1,North,138,1.04333,143.98,-17.97,5.9,1.43,,2501,,,0,0,1,PQ,0,0,0,1,18
110933,30.4443,-95.3817,7,NEW WAVERLY 3,NEW WAVERLY 3 1,Coast,69,1.01411,69.973,-21.87,5.9,0.22,,676,,,0,0,1,PQ,0,0,0,1,12
210159,30.9455,-97.4998,5,SALADO 3,SALADO 3 1,North Central,69,1.02317,70.599,-5.48,5.9,1.35,,3446,,,0,0,1,PQ,0,0,0,2,22
150028,33.0449,-97.4396,5,NEWARK 1,NEWARK 1 1,North Central,138,1.02113,140.916,-14.29,5.9,0.53,,1856,,,0,0,1,PQ,0,0,0,1,16
230094,30.7822,-95.8093,7,BEDIAS 1,BEDIAS 1 1,Coast,138,1.04014,143.54,-11.81,5.9,1.28,,3832,,,0,0,1,PQ,0,0,0,2,24
130269,32.6126,-96.7438,5,LANCASTER 31,LANCASTER 31 1,North Central,69,1.02724,70.88,-26.99,5.87,1.1,,1498,,,0,0,1,PQ,0,0,0,1,14
130169,32.8568,-96.6841,5,GARLAND 1,GARLAND 1 1,North Central,69,1.03483,71.403,-32.06,5.8,0.83,,1405,,,0,0,1,PQ,0,0,0,1,14
190100,35.2368,-101.892,2,AMARILLO 23,AMARILLO 23 1,North,138,1.04209,143.809,42.38,5.8,0.83,,3094,,29.21,0,0,1,PQ,0,0,0,1,20
130259,32.6055,-96.8278,5,DESOTO 30,DESOTO 30 2,North Central,69,1.01511,70.043,-26.42,5.8,0.98,,1488,,,0,0,1,PQ,0,0,0,1,14
230056,30.0123,-96.3112,7,BELLVILLE 3,BELLVILLE 3 1,Coast,138,1.03174,142.381,-11.73,5.8,1.05,,3797,,,0,0,1,PQ,0,0,0,2,24
150016,32.0261,-97.3944,5,BLUM 1,BLUM 1 1,North Central,138,1.02882,141.977,-10.43,5.8,1.73,,1844,,,0,0,1,PQ,0,0,0,1,16
150049,32.1388,-98.1164,5,STEPHENVILLE 2,STEPHENVILLE 2 1,North Central,138,1.03928,143.421,-4.28,5.8,1.13,,1877,,7.24,0,0,1,PQ,0,0,0,1,16
250070,31.6675,-94.6947,8,CUSHING 3,CUSHING 3 1,East,138,1.03639,143.022,-9.77,5.8,0.98,,4291,,,0,0,1,PQ,0,0,0,2,26
250140,32.1742,-94.8507,8,NEW LONDON 2,NEW LONDON 2 1,East,138,1.03777,143.212,-3.85,5.8,1.35,,4361,,,0,0,1,PQ,0,0,0,2,26
250270,33.488,-95.2452,2,DEPORT 2,DEPORT 2 1,North,138,1.04164,143.746,-19.96,5.8,1.43,,4486,,,0,0,1,PQ,0,0,0,2,26
110206,29.8997,-95.689,7,KATY 18,KATY 18 1,Coast,69,1.02922,71.016,-24.37,5.8,1.5,,108,,11.23,0,0,1,PQ,0,0,0,1,12
120425,29.6877,-98.2959,6,CIBOLO 4,CIBOLO 4 1,South Central,69,1.01403,69.968,-2.02,5.8,0.9,,1243,,,0,0,1,PQ,0,0,0,1,13
230090,30.7227,-96.2109,8,IOLA 2,IOLA 2 1,East,138,1.04014,143.54,-9.69,5.8,1.95,,3828,,,0,0,1,PQ,0,0,0,2,24
250120,32.2661,-94.8715,8,OVERTON 1,OVERTON 1 1,East,138,1.03775,143.209,-3.25,5.8,2.03,,4341,,,0,0,1,PQ,0,0,0,2,26
130209,32.6222,-96.7774,5,LANCASTER 7,LANCASTER 7 1,North Central,69,1.00901,69.622,-27.6,5.8,1.88,,1441,,,0,0,1,PQ,0,0,0,1,14
110257,29.8312,-95.683,7,KATY 54,KATY 54 1,Coast,69,1.02459,70.697,-24.71,5.7,1.28,,158,,,0,0,1,PQ,0,0,0,1,12
270016,29.4033,-96.9395,6,HALLETTSVILLE 1,HALLETTSVILLE 1 1,South Central,138,1.04039,143.573,-6.46,5.7,1.2,,4732,,,0,0,1,PQ,0,0,0,2,28
110385,30.5615,-95.4099,7,NEW WAVERLY 1,NEW WAVERLY 1 1,Coast,138,1.04013,143.537,-12.99,5.7,0.75,,260,,,0,0,1,PQ,0,0,0,1,12
130230,32.5775,-96.8517,5,DESOTO 15,DESOTO 15 1,North Central,69,1.01625,70.121,-26.11,5.7,1.2,,1460,,,0,0,1,PQ,0,0,0,1,14
130334,31.7827,-96.4631,8,WORTHAM 2,WORTHAM 2 1,East,138,1.03086,142.258,2.48,5.7,1.8,,1553,,,0,0,1,PQ,0,0,0,1,14
200075,26.1267,-97.2975,4,LOS FRESNOS 2,LOS FRESNOS 2 1,South,138,1.04216,143.818,28.13,5.7,0.68,,3210,,,0,0,1,PQ,0,0,0,2,21
150054,32.587,-97.7515,5,CRESSON 1,CRESSON 1 1,North Central,138,1.02684,141.704,-10.95,5.7,1.95,,1882,,,0,0,1,PQ,0,0,0,1,16
130368,32.5398,-96.6653,5,FERRIS 3,FERRIS 3 2,North Central,138,1.03727,143.143,-14.01,5.7,0.75,,1572,,,0,0,1,PQ,0,0,0,1,14
250288,31.6591,-95.5927,8,ELKHART 5,ELKHART 5 1,East,138,1.03849,143.311,-12.6,5.7,1.73,,4502,,,0,0,1,PQ,0,0,0,2,26
140177,30.1832,-97.9955,6,DRIFTWOOD 3,DRIFTWOOD 3 2,South Central,69,1.01373,69.947,-7.63,5.7,1.8,,1722,,,0,0,1,PQ,0,0,0,1,15
140046,30.4911,-98.1586,6,SPICEWOOD 2,SPICEWOOD 2 1,South Central,138,1.0247,141.408,-4.03,5.7,1.05,,1619,,,0,0,1,PQ,0,0,0,1,15
110596,30.0757,-95.8817,7,WALLER 3,WALLER 3 1,Coast,69,1.01451,70.001,-24.1,5.7,2.11,,416,,,0,0,1,PQ,0,0,0,1,12
250306,31.6519,-95.0744,8,ALTO 3,ALTO 3 1,East,138,1.03889,143.367,-8.67,5.7,1.95,,4515,,,0,0,1,PQ,0,0,0,2,26
110303,30.2203,-95.1599,7,SPLENDORA 4,SPLENDORA 4 1,Coast,69,1.01373,69.948,-26.34,5.7,1.2,,196,,,0,0,1,PQ,0,0,0,1,12
210183,31.0329,-97.6409,5,HARKER HEIGHTS 3,HARKER HEIGHTS 3 1,North Central,69,1.02883,70.989,-5.78,5.7,1.8,,3464,,,0,0,1,PQ,0,0,0,2,22
110154,30.0384,-95.9381,7,WALLER 1,WALLER 1 1,Coast,138,1.03265,142.506,-12.47,5.7,1.73,,66,,,0,0,1,PQ,0,0,0,1,12
110628,29.6445,-95.6531,7,SUGAR LAND 22,SUGAR LAND 22 1,Coast,69,1.01985,70.37,-22.79,5.7,1.88,,446,,,0,0,1,PQ,0,0,0,1,12
110346,29.4373,-95.3548,7,MANVEL 2,MANVEL 2 1,Coast,69,0.99601,68.725,-24.35,5.7,1.88,,228,,,0,0,1,PQ,0,0,0,1,12
240077,31.4171,-100.278,3,WALL 1,WALL 1 1,West,138,1.04271,143.893,19.81,5.7,1.58,,4070,,,0,0,1,PQ,0,0,0,2,25
140233,30.509,-97.7483,6,CEDAR PARK 11,CEDAR PARK 11 1,South Central,69,0.99193,68.443,-8.46,5.7,1.28,,1758,,,0,0,1,PQ,0,0,0,1,15
220107,32.0048,-101.931,1,MIDLAND 20,MIDLAND 20 1,Far West,138,1.03108,142.289,23.86,5.7,2.03,,3687,,,0,0,1,PQ,0,0,0,2,23
230026,29.9719,-96.5767,6,INDUSTRY 2,INDUSTRY 2 1,South Central,138,1.02912,142.019,-8.28,5.7,1.95,,3768,,,0,0,1,PQ,0,0,0,2,24
230111,30.2511,-96.0704,8,NAVASOTA 2,NAVASOTA 2 1,East,138,1.03405,142.699,-10.97,5.7,1.88,,3849,,,0,0,1,PQ,0,0,0,2,24
150029,33.3576,-97.8314,5,CHICO 1,CHICO 1 1,North Central,138,1.03752,143.178,-7.95,5.7,1.58,,1857,,,0,0,1,PQ,0,0,0,1,16
230173,31.2828,-96.275,8,MARQUEZ 1,MARQUEZ 1 1,East,138,1.04445,144.134,6.63,5.7,1.43,,3911,,,0,0,1,PQ,0,0,0,2,24
230192,30.3803,-95.7806,8,PLANTERSVILLE 6,PLANTERSVILLE 6 1,East,69,1.00972,69.67,-20.37,5.7,1.28,,3930,,,0,0,1,PQ,0,0,0,2,24
150046,32.1902,-98.3241,5,DUBLIN 1,DUBLIN 1 1,North Central,138,1.03531,142.873,-2.01,5.7,1.73,,1874,,,0,0,1,PQ,0,0,0,1,16
230197,30.2486,-95.7947,8,PLANTERSVILLE 7,PLANTERSVILLE 7 1,East,69,1.00673,69.464,-23.96,5.7,1.8,,3935,,,0,0,1,PQ,0,0,0,2,24
230199,31.0256,-96.4862,8,FRANKLIN 5,FRANKLIN 5 1,East,138,1.04484,144.188,3,5.7,0.45,,3937,,,0,0,1,PQ,0,0,0,2,24
240095,31.7653,-99.1093,5,BANGS 1,BANGS 1 1,North Central,138,1.03047,142.205,5.14,5.7,0.98,,4088,,,0,0,1,PQ,0,0,0,2,25
240134,31.6687,-99.7093,3,VOSS 1,VOSS 1 1,West,138,1.03828,143.283,14.47,5.7,1.5,,4127,,,0,0,1,PQ,0,0,0,2,25
240179,31.3696,-100.437,3,GOODFELLOW AFB 8,GOODFELLOW AFB 8 1,West,138,1.0412,143.685,20.95,5.7,1.73,,4169,,,0,0,1,PQ,0,0,0,2,25
250081,33.0452,-95.6278,8,BRASHEAR 1,BRASHEAR 1 1,East,138,1.034,142.692,-21.68,5.7,1.73,,4302,,,0,0,1,PQ,0,0,0,2,26
250083,33.0238,-95.5314,8,COMO 2,COMO 2 1,East,138,1.03374,142.657,-21.62,5.7,0.75,,4304,,,0,0,1,PQ,0,0,0,2,26
250099,33.1503,-95.6869,8,SULPHUR SPRINGS 3,SULPHUR SPRINGS 3 1,East,138,1.03493,142.821,-21.9,5.7,1.88,,4320,,,0,0,1,PQ,0,0,0,2,26
150339,32.6157,-97.2927,5,KENNEDALE 6,KENNEDALE 6 1,North Central,69,1.01152,69.795,-19.64,5.7,0.68,,2103,,,0,0,1,PQ,0,0,0,1,16
250211,32.2963,-95.5799,8,BROWNSBORO 2,BROWNSBORO 2 1,East,138,1.03144,142.339,-18.98,5.7,1.58,,4431,,,0,0,1,PQ,0,0,0,2,26
110193,29.8577,-95.6009,7,KATY 10,KATY 10 1,Coast,69,1.01983,70.368,-25.05,5.7,1.43,,95,,,0,0,1,PQ,0,0,0,1,12
250280,31.2742,-94.7254,8,LUFKIN 5,LUFKIN 5 1,East,138,1.03765,143.195,-14.7,5.7,0.68,,4494,,,0,0,1,PQ,0,0,0,2,26
150422,33.2887,-97.8063,5,CHICO 4,CHICO 4 1,North Central,138,1.0349,142.817,-7.85,5.7,1.73,,2179,,,0,0,1,PQ,0,0,0,1,16
260135,32.4831,-97.1214,5,VENUS 2,VENUS 2 1,North Central,69,1.0023,69.159,-19.14,5.7,2.11,,4661,,,0,0,1,PQ,0,0,0,2,27
250118,31.9607,-95.1683,8,GALLATIN 2,GALLATIN 2 1,East,138,1.03659,143.049,-7.1,5.7,1.43,,4339,,,0,0,1,PQ,0,0,0,2,26
120250,29.2859,-98.7281,6,ATASCOSA 2,ATASCOSA 2 1,South Central,69,1.01773,70.224,0.76,5.7,1.5,,1115,,,0,0,1,PQ,0,0,0,1,13
120254,29.3727,-98.6326,6,LACKLAND A F B 5,LACKLAND A F B 5 1,South Central,69,1.01973,70.361,1.34,5.7,1.28,,1118,,,0,0,1,PQ,0,0,0,1,13
160104,28.618,-96.6784,7,PORT LAVACA 1,PORT LAVACA 1 1,Coast,138,1.03158,142.358,7.89,5.7,1.95,,2318,,,0,0,1,PQ,0,0,0,1,17
170070,33.8356,-95.5438,2,POWDERLY 1,POWDERLY 1 1,North,138,1.04232,143.84,-17.8,5.7,0.9,,2502,,,0,0,1,PQ,0,0,0,1,18
170154,33.0051,-96.4209,5,LAVON 1,LAVON 1 1,North Central,69,1.0182,70.256,-27.96,5.7,2.03,,2566,,,0,0,1,PQ,0,0,0,1,18
150160,32.3565,-97.3442,5,CLEBURNE 2,CLEBURNE 2 1,North Central,69,1.01249,69.862,-15.95,5.7,1.73,,1975,,,0,0,1,PQ,0,0,0,1,16
150358,33.9267,-98.69,2,IOWA PARK 4,IOWA PARK 4 1,North,138,1.04207,143.806,6.37,5.7,1.2,,2118,,,0,0,1,PQ,0,0,0,1,16
110240,29.8838,-95.7002,7,KATY 37,KATY 37 1,Coast,69,1.02907,71.006,-24.56,5.7,1.35,,141,,,0,0,1,PQ,0,0,0,1,12
170314,33.0466,-96.4428,5,LAVON 4,LAVON 4 1,North Central,69,1.03525,71.433,-27.39,5.7,1.35,,2683,,,0,0,1,PQ,0,0,0,1,18
170387,32.849,-96.5721,5,ROWLETT 12,ROWLETT 12 1,North Central,69,1.03597,71.482,-31.74,5.7,1.2,,2746,,,0,0,1,PQ,0,0,0,1,18
170470,33.4579,-96.7377,2,GUNTER 1,GUNTER 1 1,North,138,1.03247,142.481,-25.04,5.7,1.73,,2820,,,0,0,1,PQ,0,0,0,1,18
110254,29.8554,-95.6526,7,KATY 51,KATY 51 1,Coast,69,1.03279,71.263,-25.07,5.7,0.75,,155,,,0,0,1,PQ,0,0,0,1,12
170056,33.4405,-96.5361,2,VAN ALSTYNE 1,VAN ALSTYNE 1 1,North,138,1.03766,143.198,-28.4,5.7,1.58,,2488,,,0,0,1,PQ,0,0,0,1,18
150385,32.9033,-98.4425,5,GRAFORD 3,GRAFORD 3 1,North Central,138,1.03929,143.422,1.64,5.7,1.73,,2142,,,0,0,1,PQ,0,0,0,1,16
260220,32.82,-97.05,5,EULESS 4,EULESS 4 1,North Central,138,1.01496,140.065,-23.32,5.7,0.38,,4717,,,0,0,1,PQ,0,0,0,2,27
150192,32.4877,-97.3094,5,BURLESON 5,BURLESON 5 1,North Central,69,1.00553,69.382,-17.21,5.7,1.88,,2000,,,0,0,1,PQ,0,0,0,1,16
250138,32.2935,-95.0637,8,ARP 4,ARP 4 1,East,138,1.03983,143.496,-15.4,5.7,1.65,,4359,,,0,0,1,PQ,0,0,0,2,26
150061,32.9313,-98.3496,5,GRAFORD 2,GRAFORD 2 1,North Central,138,1.0395,143.452,1.32,5.7,1.88,,1889,,,0,0,1,PQ,0,0,0,1,16
220031,32.3485,-101.458,1,BIG SPRING 1,BIG SPRING 1 1,Far West,138,1.02846,141.927,26.46,5.7,0.3,,3612,,,0,0,1,PQ,0,0,0,2,23
230088,30.627,-95.6629,7,RICHARDS 1,RICHARDS 1 1,Coast,138,1.04256,143.873,-11.25,5.7,0.68,,3826,,,0,0,1,PQ,0,0,0,2,24
110621,29.5835,-95.6584,7,SUGAR LAND 15,SUGAR LAND 15 1,Coast,69,1.03372,71.327,-22.61,5.7,1.5,,439,,,0,0,1,PQ,0,0,0,1,12
130344,32.5225,-96.3504,5,SCURRY 3,SCURRY 3 1,North Central,138,1.02533,141.495,-23.73,5.7,2.03,,1563,,,0,0,1,PQ,0,0,0,1,14
110073,29.145,-96.1938,7,DANEVANG 1,DANEVANG 1 1,Coast,138,1.0256,141.532,-7.17,5.7,1.13,,19,,,0,0,1,PQ,0,0,0,1,12
130184,32.8454,-96.6948,5,MESQUITE 23,MESQUITE 23 1,North Central,69,1.02974,71.052,-32.14,5.7,1.5,,1419,,,0,0,1,PQ,0,0,0,1,14
110256,29.8401,-95.6387,7,KATY 53,KATY 53 1,Coast,69,1.02671,70.843,-25.18,5.6,1.88,,157,,,0,0,1,PQ,0,0,0,1,12
130170,32.8181,-96.6217,5,MESQUITE 11,MESQUITE 11 1,North Central,69,1.03007,71.075,-30.26,5.6,1.95,,1406,,,0,0,1,PQ,0,0,0,1,14
130226,32.5943,-96.8522,5,DESOTO 12,DESOTO 12 1,North Central,69,1.01743,70.203,-25.96,5.6,0.9,,1457,,,0,0,1,PQ,0,0,0,1,14
250001,32.6508,-95.7826,8,FRUITVALE 1,FRUITVALE 1 1,East,138,1.04263,143.883,-21.91,5.6,1.58,,4223,,,0,0,1,PQ,0,0,0,2,26
200150,26.1527,-97.7597,4,LA FERIA 3,LA FERIA 3 1,South,138,1.0341,142.706,28.93,5.6,1.13,,3282,,,0,0,1,PQ,0,0,0,2,21
210004,31.9945,-97.903,5,IREDELL 3,IREDELL 3 1,North Central,138,1.03838,143.297,-3.62,5.6,1.35,,3303,,,0,0,1,PQ,0,0,0,2,22
210047,31.0559,-98.0502,3,KEMPNER 2,KEMPNER 2 1,West,138,1.03177,142.384,-2.42,5.6,1.5,,3346,,,0,0,1,PQ,0,0,0,2,22
210196,31.6608,-96.9887,5,AXTELL 2,AXTELL 2 2,North Central,69,1.03137,71.165,-2.46,5.6,1.28,,3471,,,0,0,1,PQ,0,0,0,2,22
210315,31.2718,-97.0534,5,CHILTON 1,CHILTON 1 1,North Central,138,1.04334,143.981,-1.98,5.6,0.38,,3569,,18.71,0,0,1,PQ,0,0,0,2,22
220036,31.9357,-101.951,1,MIDLAND 2,MIDLAND 2 1,Far West,138,1.03301,142.556,24.98,5.6,1.95,,3617,,,0,0,1,PQ,0,0,0,2,23
110636,29.5969,-95.6457,7,SUGAR LAND 29,SUGAR LAND 29 2,Coast,69,1.03175,71.19,-21.02,5.6,1.28,,453,,,0,0,1,PQ,0,0,0,1,12
150072,32.8795,-97.6411,5,WEATHERFORD 2,WEATHERFORD 2 1,North Central,138,1.02676,141.692,-10.22,5.6,1.35,,1900,,,0,0,1,PQ,0,0,0,1,16
240018,30.2008,-99.8238,3,MOUNTAIN HOME 4,MOUNTAIN HOME 4 1,West,138,1.04448,144.138,10.49,5.6,1.35,,4015,,,0,0,1,PQ,0,0,0,2,25
250010,32.4465,-95.6641,8,BEN WHEELER 1,BEN WHEELER 1 1,East,138,1.0349,142.816,-20.26,5.6,0.83,,4232,,,0,0,1,PQ,0,0,0,2,26
250111,31.6719,-96.1299,8,FAIRFIELD 2,FAIRFIELD 2 1,East,138,1.03946,143.446,-17.53,5.6,1.13,,4332,,,0,0,1,PQ,0,0,0,2,26
250209,32.3597,-94.7033,8,HENDERSON 5,HENDERSON 5 1,East,138,1.03719,143.133,-11.01,5.6,0.75,,4429,,,0,0,1,PQ,0,0,0,2,26
250219,32.5917,-95.2036,8,HAWKINS 3,HAWKINS 3 1,East,138,1.0332,142.582,-15.51,5.6,1.35,,4438,,,0,0,1,PQ,0,0,0,2,26
110225,29.8614,-95.6566,7,KATY 30,KATY 30 1,Coast,69,1.03155,71.177,-24.89,5.6,0.15,,126,,,0,0,1,PQ,0,0,0,1,12
170325,32.9037,-96.6538,5,GARLAND 14,GARLAND 14 1,North Central,69,1.0353,71.436,-33.35,5.6,1.35,,2690,,,0,0,1,PQ,0,0,0,1,18
170394,32.8385,-96.5886,5,SUNNYVALE 5,SUNNYVALE 5 1,North Central,69,1.03627,71.503,-28.96,5.6,1.2,,2753,,,0,0,1,PQ,0,0,0,1,18
110249,29.8548,-95.6777,7,KATY 46,KATY 46 1,Coast,69,1.03124,71.156,-24.72,5.6,0.9,,150,,,0,0,1,PQ,0,0,0,1,12
250266,33.1043,-95.0122,8,WINFIELD 5,WINFIELD 5 1,East,138,1.04144,143.719,-21.41,5.6,0.98,,4482,,,0,0,1,PQ,0,0,0,2,26
260188,31.8482,-96.7981,5,HUBBARD 2,HUBBARD 2 1,North Central,138,1.0399,143.506,-17.79,5.6,0.3,,4701,,,0,0,1,PQ,0,0,0,2,27
260003,32.0492,-97.0323,5,BRANDON 1,BRANDON 1 1,North Central,138,1.02652,141.66,-4.36,5.6,1.73,,4561,,,0,0,1,PQ,0,0,0,2,27
110248,29.866,-95.676,7,KATY 45,KATY 45 1,Coast,69,1.02867,70.979,-24.85,5.6,0.98,,149,,,0,0,1,PQ,0,0,0,1,12
250054,31.4239,-94.7526,8,POLLOK 2,POLLOK 2 1,East,138,1.03594,142.959,-13.71,5.6,1.13,,4275,,0,0,0,1,PQ,0,0,0,2,26
110288,29.1349,-95.0878,7,HITCHCOCK 1,HITCHCOCK 1 1,Coast,69,1.01844,70.273,-23.75,5.6,1.35,,187,,,0,0,1,PQ,0,0,0,1,12
210160,30.8994,-97.3963,5,HOLLAND 1,HOLLAND 1 1,North Central,69,1.02573,70.775,-5.64,5.6,1.73,,3447,,,0,0,1,PQ,0,0,0,2,22
270021,29.4116,-97.5106,6,COST 1,COST 1 1,South Central,138,1.04565,144.3,1.03,5.6,1.95,,4737,,,0,0,1,PQ,0,0,0,2,28
130202,32.599,-96.7688,5,LANCASTER 4,LANCASTER 4 1,North Central,69,1.0139,69.959,-27.42,5.5,1.73,,1434,,,0,0,1,PQ,0,0,0,1,14
210046,31.1536,-98.0175,3,KEMPNER 1,KEMPNER 1 1,West,138,1.0331,142.567,-1.89,5.5,1.8,,3345,,,0,0,1,PQ,0,0,0,2,22
240061,32.4722,-99.8453,3,DYESS AFB 2,DYESS AFB 2 1,West,138,1.04494,144.202,16.91,5.5,1.95,,4054,,,0,0,1,PQ,0,0,0,2,25
150155,32.9409,-97.5093,5,AZLE 2,AZLE 2 1,North Central,69,1.01455,70.004,-19.16,5.5,1.35,,1970,,,0,0,1,PQ,0,0,0,1,16
240193,31.8207,-99.0865,5,BROWNWOOD 4,BROWNWOOD 4 1,North Central,138,1.03246,142.479,5.43,5.5,1.13,,4180,,,0,0,1,PQ,0,0,0,2,25
240257,31.952,-101.0189,3,STERLING CITY 2,STERLING CITY 2 1,West,345,1.04351,360.011,27.36,5.5,1.13,,4202,,,0,0,1,PQ,0,0,0,2,25
