,Bus ID,lat,lng,Zone,Bus Name,Sub Name,Area,BaseKV,PU Volt,Volt (kV),Angle (Deg),MW Load,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num,Bus Type,Mismatch MW,Mismatch Mvar,Mismatch MVA,Bus Area,Sub Area
3532,220050,31.7311,-102.383,1,ODESSA_2,ODESSA_2_1,Far_West,138.0,1.02899,142.001,27.0,2.86,0.68,,3631,,,0,0,1,PQ,0.0,0,0.0,2,23
3533,220059,32.5212,-101.447,1,COAHOMA_4,COAHOMA_4_1,Far_West,138.0,1.0317,142.374,26.35,2.86,0.45,,3640,,,0,0,1,PQ,0.0,0,0.0,2,23
3534,230048,30.2687,-96.14399999999999,6,WASHINGTON_4,WASHINGTON_4_1,South_Central,138.0,1.03503,142.834,-10.17,2.86,0.83,,3789,,,0,0,1,PQ,0.0,0,0.0,2,24
3535,240076,32.4235,-99.6788,3,ABILENE_2,ABILENE_2_1,West,138.0,1.03625,143.002,14.25,2.86,0.45,,4069,,,0,0,1,PQ,0.0,0,0.0,2,25
3536,240101,33.1343,-99.7985,2,RULE_1,RULE_1_1,North,138.0,1.03454,142.767,17.89,2.86,0.75,,4094,,,0,0,1,PQ,0.0,0,0.0,2,25
3537,230123,30.6985,-96.9002,6,MILANO_2,MILANO_2_1,South_Central,138.0,1.0422200000000001,143.827,-1.83,2.86,0.9,,3861,,,0,0,1,PQ,0.0,0,0.0,2,24
3538,240157,32.1871,-99.7814,3,OVALO_3,OVALO_3_1,West,138.0,1.03579,142.939,16.14,2.86,0.83,,4150,,,0,0,1,PQ,0.0,0,0.0,2,25
3539,120106,29.761,-99.1679,6,BANDERA_2,BANDERA_2_1,South_Central,138.0,1.03817,143.268,4.65,2.86,0.68,,985,,,0,0,1,PQ,0.0,0,0.0,1,13
3540,250254,32.1538,-94.7633,8,HENDERSON_8,HENDERSON_8_1,East,138.0,1.03873,143.344,-2.76,2.86,0.22,,4471,,,0,0,1,PQ,0.0,0,0.0,2,26
3541,230108,31.0538,-96.0293,8,NORMANGEE_1,NORMANGEE_1_1,East,138.0,1.0428899999999999,143.918,-17.12,2.86,0.9,,3846,,,0,0,1,PQ,0.0,0,0.0,2,24
3542,120018,29.0591,-98.5152,6,LEMING_1,LEMING_1_1,South_Central,138.0,1.0407,143.616,9.94,2.86,0.83,,899,,,0,0,1,PQ,0.0,0,0.0,1,13
3543,220086,31.7627,-102.36200000000001,1,ODESSA_10,ODESSA_10_1,Far_West,138.0,1.0286799999999998,141.957,27.25,2.86,0.83,,3667,,,0,0,1,PQ,0.0,0,0.0,2,23
3544,270070,29.2055,-97.6231,6,SMILEY_1,SMILEY_1_1,South_Central,138.0,1.04414,144.092,4.39,2.86,0.6,,4785,,,0,0,1,PQ,0.0,0,0.0,2,28
3545,250133,31.9013,-94.9613,8,REKLAW_1,REKLAW_1_1,East,138.0,1.0409700000000002,143.653,-4.52,2.86,0.68,,4354,,,0,0,1,PQ,0.0,0,0.0,2,26
3546,250183,31.6202,-95.3047,8,GRAPELAND_3,GRAPELAND_3_1,East,138.0,1.04188,143.779,-11.08,2.86,0.53,,4403,,,0,0,1,PQ,0.0,0,0.0,2,26
3547,170083,33.3429,-97.1141,5,SANGER_5,SANGER_5_1,North_Central,69.0,1.01841,70.27,-24.47,2.86,0.83,,2514,,,0,0,1,PQ,0.0,0,0.0,1,18
3548,250106,33.1797,-95.0454,8,WINFIELD_3,WINFIELD_3_1,East,138.0,1.04177,143.765,-21.04,2.86,0.22,,4327,,,0,0,1,PQ,0.0,0,0.0,2,26
3549,250188,31.5239,-95.2269,8,RATCLIFF_2,RATCLIFF_2_1,East,138.0,1.04003,143.524,-10.47,2.86,0.75,,4408,,0.0,0,0,1,PQ,0.0,0,0.0,2,26
3550,270025,29.5551,-97.1878,6,SHINER_1,SHINER_1_1,South_Central,138.0,1.0422799999999999,143.834,-4.03,2.86,0.83,,4741,,,0,0,1,PQ,0.0,0,0.0,2,28
3551,110233,29.934,-95.7059,7,CYPRESS_16,CYPRESS_16_1,Coast,69.0,1.02138,70.475,-24.45,2.86,0.83,,134,,,0,0,1,PQ,0.0,0,0.0,1,12
3552,270018,29.6491,-97.1333,6,FLATONIA_1,FLATONIA_1_1,South_Central,138.0,1.0427899999999999,143.905,-4.51,2.86,0.45,,4734,,,0,0,1,PQ,0.0,0,0.0,2,28
3553,170374,32.8916,-96.6552,5,GARLAND_49,GARLAND_49_1,North_Central,69.0,1.03714,71.563,-31.57,2.86,0.15,,2733,,,0,0,1,PQ,0.0,0,0.0,1,18
3554,170441,33.221,-97.055,5,AUBREY_5,AUBREY_5_1,North_Central,69.0,1.03389,71.33800000000001,-25.76,2.86,0.15,,2794,,,0,0,1,PQ,0.0,0,0.0,1,18
3555,160059,27.5998,-97.7252,4,BISHOP_2,BISHOP_2_1,South,138.0,1.04057,143.59799999999998,24.23,2.86,0.83,,2275,,,0,0,1,PQ,0.0,0,0.0,1,17
3556,230171,31.1946,-96.0,8,LEONA_2,LEONA_2_1,East,138.0,1.04269,143.891,-17.13,2.79,0.6,,3909,,,0,0,1,PQ,0.0,0,0.0,2,24
3557,130185,32.8462,-96.6713,5,MESQUITE_24,MESQUITE_24_1,North_Central,69.0,1.03305,71.28,-31.04,2.79,0.98,,1420,,,0,0,1,PQ,0.0,0,0.0,1,14
3558,190138,35.6539,-100.5386,2,MOBEETIE_1,MOBEETIE_1_1,North,138.0,1.04,143.52,45.44,2.79,0.83,,3111,,,0,0,1,PQ (Remotely Regulated),0.0,0,0.0,1,20
3559,200065,26.2565,-97.7737,4,COMBES_1,COMBES_1_1,South,138.0,1.0379200000000002,143.233,29.94,2.79,0.83,,3200,,,0,0,1,PQ,0.0,0,0.0,2,21
3560,140025,30.1345,-97.1506,6,PAIGE_2,PAIGE_2_1,South_Central,138.0,1.0395,143.451,-0.52,2.79,0.75,,1598,,,0,0,1,PQ,0.0,0,0.0,1,15
3561,210032,30.8154,-98.0331,6,BERTRAM_3,BERTRAM_3_1,South_Central,138.0,1.03318,142.578,-2.19,2.79,0.45,,3331,,,0,0,1,PQ,0.0,0,0.0,2,22
3562,210114,31.3389,-97.046,5,SATIN_1,SATIN_1_1,North_Central,138.0,1.04263,143.882,-2.25,2.79,0.3,,3410,,,0,0,1,PQ,0.0,0,0.0,2,22
3563,250256,32.2152,-95.7667,8,MURCHISON_4,MURCHISON_4_1,East,138.0,1.03067,142.232,-19.41,2.79,0.83,,4473,,,0,0,1,PQ,0.0,0,0.0,2,26
3564,210269,31.0796,-97.2081,5,TEMPLE_2,TEMPLE_2_1,North_Central,69.0,1.00292,69.20100000000001,-5.02,2.79,0.98,,3530,,,0,0,1,PQ,0.0,0,0.0,2,22
3565,110159,29.7843,-96.14399999999999,7,SEALY_3,SEALY_3_1,Coast,138.0,1.03503,142.834,-16.72,2.79,0.98,,71,,,0,0,1,PQ,0.0,0,0.0,1,12
3566,210222,31.5523,-97.367,5,CRAWFORD_4,CRAWFORD_4_1,North_Central,69.0,1.0204,70.408,-5.88,2.79,0.75,,3491,,,0,0,1,PQ,0.0,0,0.0,2,22
3567,230181,31.4027,-95.8483,8,CENTERVILLE_1,CENTERVILLE_1_1,East,138.0,1.04296,143.929,-13.89,2.79,0.53,,3919,,,0,0,1,PQ,0.0,0,0.0,2,24
3568,240287,33.04,-99.5525,2,HASKELL_2,HASKELL_2_2,North,138.0,1.03783,143.221,14.99,2.79,0.9,,4211,,,0,0,1,PQ,0.0,0,0.0,2,25
3569,250100,33.2181,-95.4193,8,DIKE_1,DIKE_1_1,East,138.0,1.0442799999999999,144.11,-21.69,2.79,0.68,,4321,,13.52,0,0,1,PQ,0.0,0,0.0,2,26
3570,250176,31.6061,-95.5785,8,ELKHART_2,ELKHART_2_1,East,138.0,1.0392,143.41,-12.86,2.79,0.98,,4396,,,0,0,1,PQ,0.0,0,0.0,2,26
3571,150393,32.6255,-97.8143,5,CRESSON_4,CRESSON_4_1,North_Central,138.0,1.02855,141.94,-10.24,2.79,0.9,,2150,,,0,0,1,PQ,0.0,0,0.0,1,16
3572,120166,29.8716,-98.62200000000001,6,BERGHEIM_2,BERGHEIM_2_1,South_Central,138.0,1.02576,141.555,1.41,2.79,0.38,,1043,,,0,0,1,PQ,0.0,0,0.0,1,13
3573,190006,35.2351,-101.955,2,AMARILLO_3,AMARILLO_3_1,North,138.0,1.04207,143.806,43.76,2.79,0.9,,3003,,,0,0,1,PQ,0.0,0,0.0,1,20
3574,160011,27.9399,-97.1409,4,ARANSAS_PASS_1,ARANSAS_PASS_1_1,South,138.0,1.0338399999999999,142.67,21.84,2.79,0.22,,2227,,,0,0,1,PQ,0.0,0,0.0,1,17
3575,270067,29.2986,-97.8499,6,PANDORA_1,PANDORA_1_1,South_Central,138.0,1.04005,143.52700000000002,6.32,2.79,0.83,,4782,,,0,0,1,PQ,0.0,0,0.0,2,28
3576,230244,31.6699,-96.3631,8,KIRVIN_1,KIRVIN_1_1,East,138.0,1.03274,142.519,2.64,2.79,0.75,,3979,,,0,0,1,PQ,0.0,0,0.0,2,24
3577,270026,29.4106,-97.2438,6,SHINER_2,SHINER_2_1,South_Central,138.0,1.0450700000000002,144.22,0.46,2.79,0.6,,4742,,,0,0,1,PQ,0.0,0,0.0,2,28
3578,230191,30.5359,-95.7474,8,RICHARDS_2,RICHARDS_2_1,East,69.0,1.0113299999999998,69.782,-20.19,2.79,0.68,,3929,,,0,0,1,PQ,0.0,0,0.0,2,24
3579,240025,29.3762,-100.928,4,LAUGHLIN_A_F_B_4,LAUGHLIN_A_F_B_4_1,South,138.0,1.04901,144.764,18.65,2.79,0.68,,4022,,,0,0,1,PQ,0.0,0,0.0,2,25
3580,110252,29.8681,-95.64,7,KATY_49,KATY_49_1,Coast,69.0,1.03672,71.53399999999999,-25.33,2.79,0.38,,153,,90.28,0,0,1,PQ,0.0,0,0.0,1,12
3581,270127,29.935,-98.3426,6,SPRING_BRANCH_5,SPRING_BRANCH_5_1,South_Central,69.0,1.0217,70.497,-3.08,2.79,0.75,,4837,,,0,0,1,PQ,0.0,0,0.0,2,28
3582,180091,27.7034,-99.7391,4,LAREDO_30,LAREDO_30_1,South,138.0,1.04503,144.214,20.74,2.71,0.83,,2968,,,0,0,1,PQ,0.0,0,0.0,1,19
3583,130214,32.5722,-96.8681,5,DESOTO_8,DESOTO_8_1,North_Central,69.0,1.02395,70.653,-26.53,2.71,0.9,,1446,,,0,0,1,PQ,0.0,0,0.0,1,14
3584,260131,32.5243,-97.2086,5,LILLIAN_2,LILLIAN_2_1,North_Central,69.0,1.00524,69.362,-18.77,2.71,0.83,,4658,,,0,0,1,PQ,0.0,0,0.0,2,27
3585,140030,29.9222,-97.4709,6,RED_ROCK_2,RED_ROCK_2_1,South_Central,138.0,1.03765,143.196,-5.39,2.71,0.98,,1603,,,0,0,1,PQ,0.0,0,0.0,1,15
3586,210082,32.1117,-98.6387,5,DE_LEON_2,DE_LEON_2_1,North_Central,138.0,1.03684,143.084,-1.33,2.71,0.53,,3381,,,0,0,1,PQ,0.0,0,0.0,2,22
3587,110620,29.6463,-95.6723,7,SUGAR_LAND_14,SUGAR_LAND_14_1,Coast,69.0,1.01755,70.211,-22.58,2.71,0.83,,438,,,0,0,1,PQ,0.0,0,0.0,1,12
3588,120074,29.9802,-98.4781,6,KENDALIA_1,KENDALIA_1_1,South_Central,138.0,1.02955,142.078,1.26,2.71,0.45,,954,,,0,0,1,PQ,0.0,0,0.0,1,13
3589,240063,32.3445,-99.8931,3,TYE_1,TYE_1_1,West,138.0,1.03983,143.497,17.46,2.71,0.38,,4056,,,0,0,1,PQ,0.0,0,0.0,2,25
3590,240209,32.4302,-100.2357,3,TRENT_1,TRENT_1_2,West,138.0,1.04803,144.629,20.07,2.71,0.6,,4184,,,0,0,1,PQ,0.0,0,0.0,2,25
3591,120045,28.9709,-98.559,6,LEMING_3,LEMING_3_1,South_Central,138.0,1.04328,143.97299999999998,11.1,2.71,0.38,,925,,,0,0,1,PQ,0.0,0,0.0,1,13
3592,120103,29.8435,-99.3063,6,MEDINA_1,MEDINA_1_1,South_Central,138.0,1.04396,144.067,6.08,2.71,0.45,,982,,0.0,0,0,1,PQ,0.0,0,0.0,1,13
3593,120110,29.8738,-98.8433,6,COMFORT_4,COMFORT_4_1,South_Central,138.0,1.02954,142.076,1.95,2.71,0.75,,989,,,0,0,1,PQ,0.0,0,0.0,1,13
3594,120145,29.1321,-98.19,6,FLORESVILLE_2,FLORESVILLE_2_1,South_Central,138.0,1.0311700000000001,142.30100000000002,6.3,2.71,0.9,,1024,,,0,0,1,PQ,0.0,0,0.0,1,13
3595,250196,31.7725,-95.34700000000001,8,RUSK_3,RUSK_3_1,East,138.0,1.03824,143.27700000000002,-8.82,2.71,0.45,,4416,,,0,0,1,PQ,0.0,0,0.0,2,26
3596,190041,34.2907,-101.023,2,QUITAQUE_1,QUITAQUE_1_1,North,138.0,1.04282,143.909,38.14,2.64,0.3,,3038,,,0,0,1,PQ,0.0,0,0.0,1,20
3597,240178,31.1967,-100.50299999999999,3,KNICKERBOCKER_6,KNICKERBOCKER_6_1,West,138.0,1.04424,144.105,21.29,2.64,0.45,,4168,,,0,0,1,PQ,0.0,0,0.0,2,25
3598,220008,30.7145,-102.30799999999999,1,IRAAN_1,IRAAN_1_1,Far_West,138.0,1.03898,143.38,43.77,2.64,0.38,,3590,,,0,0,1,PQ,0.0,0,0.0,2,23
3599,130250,32.5562,-96.8206,5,RED_OAK_1,RED_OAK_1_1,North_Central,69.0,1.0129,69.89,-27.35,2.64,0.68,,1480,,,0,0,1,PQ,0.0,0,0.0,1,14
3600,200049,26.4346,-98.2922,4,EDINBURG_1,EDINBURG_1_1,South,138.0,1.04357,144.013,31.29,2.64,0.22,,3184,,,0,0,1,PQ,0.0,0,0.0,2,21
3601,200130,26.1789,-98.1413,4,SAN_JUAN_3,SAN_JUAN_3_1,South,138.0,1.03445,142.754,27.1,2.64,0.53,,3263,,,0,0,1,PQ,0.0,0,0.0,2,21
3602,200148,26.5546,-97.4282,4,PORT_MANSFIELD_1,PORT_MANSFIELD_1_1,South,138.0,1.04596,144.343,30.84,2.64,0.22,,3280,,,0,0,1,PQ,0.0,0,0.0,2,21
3603,140026,30.0072,-97.1245,6,SMITHVILLE_3,SMITHVILLE_3_1,South_Central,138.0,1.04102,143.661,-1.83,2.64,0.3,,1599,,,0,0,1,PQ,0.0,0,0.0,1,15
3604,140033,30.1921,-97.0234,6,PAIGE_3,PAIGE_3_1,South_Central,138.0,1.04111,143.673,-1.7,2.64,0.9,,1606,,,0,0,1,PQ,0.0,0,0.0,1,15
3605,210044,31.0683,-98.1752,3,LAMPASAS_3,LAMPASAS_3_1,West,138.0,1.03091,142.266,-1.87,2.64,0.3,,3343,,,0,0,1,PQ,0.0,0,0.0,2,22
3606,160015,28.0866,-97.6332,4,SINTON_1,SINTON_1_1,South,138.0,1.03369,142.649,19.44,2.64,0.15,,2231,,,0,0,1,PQ,0.0,0,0.0,1,17
3607,111094,29.4426,-95.0177,7,DICKINSON_4,DICKINSON_4_1,Coast,69.0,0.9988,68.917,-27.79,2.64,0.6,,774,,,0,0,1,PQ,0.0,0,0.0,1,12
3608,140251,30.6281,-98.0101,6,LIBERTY_HILL_2,LIBERTY_HILL_2_1,South_Central,69.0,1.0126,69.87,-7.61,2.64,0.83,,1772,,,0,0,1,PQ,0.0,0,0.0,1,15
3609,110349,29.3783,-95.2631,7,ALVIN_4,ALVIN_4_1,Coast,69.0,1.0028,69.193,-26.77,2.64,0.53,,231,,,0,0,1,PQ,0.0,0,0.0,1,12
3610,240060,32.3829,-99.6637,3,DYESS_AFB_1,DYESS_AFB_1_1,West,138.0,1.03652,143.04,14.35,2.64,0.75,,4053,,,0,0,1,PQ,0.0,0,0.0,2,25
3611,240110,30.996,-99.3537,3,BRADY_2,BRADY_2_1,West,138.0,1.0317,142.375,5.97,2.64,0.22,,4103,,,0,0,1,PQ,0.0,0,0.0,2,25
3612,120027,29.1651,-99.1477,6,YANCEY_1,YANCEY_1_1,South_Central,138.0,1.04624,144.382,10.17,2.64,0.75,,908,,,0,0,1,PQ,0.0,0,0.0,1,13
3613,250110,31.8415,-96.1081,8,FAIRFIELD_1,FAIRFIELD_1_1,East,138.0,1.04673,144.44899999999998,-11.01,2.64,0.3,,4331,,,0,0,1,PQ,0.0,0,0.0,2,26
3614,190005,34.9935,-102.11200000000001,2,UMBARGER_1,UMBARGER_1_1,North,138.0,1.0364200000000001,143.02700000000002,49.15,2.64,0.53,,3002,,,0,0,1,PQ,0.0,0,0.0,1,20
3615,120096,30.1953,-99.1871,3,INGRAM_2,INGRAM_2_1,West,138.0,1.03999,143.518,5.78,2.64,0.53,,976,,,0,0,1,PQ,0.0,0,0.0,1,13
3616,270004,30.2517,-98.3821,6,JOHNSON_CITY_2,JOHNSON_CITY_2_1,South_Central,138.0,1.02216,141.059,-1.12,2.64,0.53,,4720,,,0,0,1,PQ,0.0,0,0.0,2,28
3617,160082,28.6435,-97.8163,6,PETTUS_1,PETTUS_1_1,South_Central,138.0,1.04538,144.262,14.53,2.64,0.15,,2297,,,0,0,1,PQ,0.0,0,0.0,1,17
3618,120257,29.4019,-98.7516,6,ATASCOSA_4,ATASCOSA_4_1,South_Central,69.0,1.01506,70.039,1.53,2.64,0.22,,1121,,,0,0,1,PQ,0.0,0,0.0,1,13
3619,170021,33.3033,-95.8666,5,COMMERCE_2,COMMERCE_2_1,North_Central,138.0,1.03823,143.276,-21.44,2.64,0.9,,2453,,,0,0,1,PQ,0.0,0,0.0,1,18
3620,170074,33.3642,-95.7855,5,KLONDIKE_1,KLONDIKE_1_1,North_Central,138.0,1.0416,143.741,-19.09,2.64,0.68,,2506,,0.52,0,0,1,PQ,0.0,0,0.0,1,18
3621,250338,31.4899,-94.9446,8,WELLS_2,WELLS_2_1,East,138.0,1.04023,143.55100000000002,-12.03,2.64,0.3,,4546,,,0,0,1,PQ,0.0,0,0.0,2,26
3622,170326,32.8845,-96.6629,5,GARLAND_15,GARLAND_15_1,North_Central,69.0,1.0333700000000001,71.30199999999999,-31.77,2.64,0.53,,2691,,,0,0,1,PQ,0.0,0,0.0,1,18
3623,170349,32.875,-96.6703,5,GARLAND_33,GARLAND_33_1,North_Central,69.0,1.03165,71.184,-31.71,2.64,0.6,,2711,,,0,0,1,PQ,0.0,0,0.0,1,18
3624,111024,29.8488,-94.7052,7,WALLISVILLE_3,WALLISVILLE_3_1,Coast,69.0,1.03898,71.69,-29.79,2.64,0.68,,726,,57.0,0,0,1,PQ,0.0,0,0.0,1,12
3625,240052,30.0473,-100.70200000000001,3,DEL_RIO_7,DEL_RIO_7_1,West,138.0,1.05637,145.779,19.26,2.63,0.61,,4046,,,0,0,1,PQ,0.0,0,0.0,2,25
3626,110522,30.1015,-95.5666,7,TOMBALL_16,TOMBALL_16_1,Coast,69.0,1.00342,69.236,-25.94,2.56,0.3,,360,,,0,0,1,PQ,0.0,0,0.0,1,12
3627,130244,32.6133,-96.8008,5,LANCASTER_18,LANCASTER_18_1,North_Central,69.0,1.01235,69.852,-27.08,2.56,0.3,,1474,,,0,0,1,PQ,0.0,0,0.0,1,14
3628,250103,32.7251,-95.2697,8,HAWKINS_2,HAWKINS_2_1,East,138.0,1.0344,142.747,-17.37,2.56,0.6,,4324,,,0,0,1,PQ,0.0,0,0.0,2,26
3629,200152,26.2106,-97.8335,4,LA_FERIA_4,LA_FERIA_4_1,South,138.0,1.03654,143.042,29.34,2.56,0.75,,3284,,,0,0,1,PQ,0.0,0,0.0,2,21
3630,240192,31.9059,-99.0215,5,5_3_2021,5_3_2021_1,North_Central,138.0,1.03616,142.99,6.02,2.56,0.75,,4179,,,0,0,1,PQ,0.0,0,0.0,2,25
3631,150184,32.5081,-97.4047,5,JOSHUA_2,JOSHUA_2_1,North_Central,69.0,1.01922,70.32600000000001,-14.6,2.56,0.75,,1993,,,0,0,1,PQ,0.0,0,0.0,1,16
3632,210113,31.1474,-97.1313,6,LOTT_3,LOTT_3_1,South_Central,138.0,1.03721,143.135,-1.05,2.56,0.15,,3409,,,0,0,1,PQ,0.0,0,0.0,2,22
3633,210235,30.8416,-97.7619,6,FLORENCE_2,FLORENCE_2_1,South_Central,69.0,1.02945,71.032,-6.44,2.56,0.22,,3504,,,0,0,1,PQ,0.0,0,0.0,2,22
3634,210310,31.4253,-97.6968,5,GATESVILLE_8,GATESVILLE_8_1,North_Central,138.0,1.03936,143.431,-1.31,2.56,0.68,,3564,,,0,0,1,PQ,0.0,0,0.0,2,22
3635,250053,31.5267,-94.6328,8,WODEN_1,WODEN_1_1,East,138.0,1.0349899999999999,142.828,-11.67,2.56,0.6,,4274,,,0,0,1,PQ,0.0,0,0.0,2,26
3636,260011,31.7707,-96.9616,5,LEROY_1,LEROY_1_1,North_Central,138.0,1.02999,142.139,-0.91,2.56,0.3,,4569,,,0,0,1,PQ,0.0,0,0.0,2,27
3637,110041,29.449,-96.296,7,EGYPT_1,EGYPT_1_1,Coast,138.0,1.0306,142.22299999999998,-5.9,2.56,0.53,,11,,,0,0,1,PQ,0.0,0,0.0,1,12
3638,240086,31.2726,-100.58,3,KNICKERBOCKER_3,KNICKERBOCKER_3_1,West,138.0,1.0428,143.906,23.09,2.56,0.6,,4079,,,0,0,1,PQ,0.0,0,0.0,2,25
3639,110723,29.1418,-95.5274,7,ANGLETON_5,ANGLETON_5_1,Coast,69.0,1.0131700000000001,69.90899999999999,-17.62,2.56,0.68,,530,,,0,0,1,PQ,0.0,0,0.0,1,12
3640,250108,33.0467,-95.7066,8,BRASHEAR_2,BRASHEAR_2_1,East,138.0,1.03419,142.719,-21.81,2.56,0.68,,4329,,,0,0,1,PQ,0.0,0,0.0,2,26
3641,250135,31.8699,-94.845,8,CUSHING_4,CUSHING_4_1,East,138.0,1.0368899999999999,143.091,-8.64,2.56,0.83,,4356,,,0,0,1,PQ,0.0,0,0.0,2,26
3642,250158,33.4271,-95.1689,8,BOGATA_1,BOGATA_1_1,East,138.0,1.03989,143.505,-20.42,2.56,0.45,,4379,,,0,0,1,PQ,0.0,0,0.0,2,26
3643,130337,31.7519,-96.6521,5,COOLIDGE_2,COOLIDGE_2_1,North_Central,138.0,1.0320799999999999,142.42700000000002,2.26,2.56,0.3,,1556,,,0,0,1,PQ,0.0,0,0.0,1,14
3644,120183,29.0957,-98.5871,4,POTEET_4,POTEET_4_1,South,138.0,1.03948,143.44799999999998,9.35,2.56,0.6,,1060,,,0,0,1,PQ,0.0,0,0.0,1,13
3645,210233,31.4005,-97.4252,5,MC_GREGOR_4,MC_GREGOR_4_1,North_Central,69.0,1.0243200000000001,70.678,-4.51,2.56,0.9,,3502,,,0,0,1,PQ,0.0,0,0.0,2,22
3646,120196,28.8673,-97.6481,6,NORDHEIM_1,NORDHEIM_1_1,South_Central,138.0,1.0433700000000001,143.985,14.36,2.56,0.53,,1073,,,0,0,1,PQ,0.0,0,0.0,1,13
3647,120204,29.6279,-98.7069,6,HELOTES_4,HELOTES_4_1,South_Central,69.0,1.01862,70.285,-2.66,2.56,0.6,,1080,,,0,0,1,PQ,0.0,0,0.0,1,13
3648,160014,27.8634,-98.1015,4,ORANGE_GROVE_1,ORANGE_GROVE_1_1,South,138.0,1.04055,143.596,23.92,2.56,0.68,,2230,,,0,0,1,PQ,0.0,0,0.0,1,17
3649,160055,27.9736,-97.9257,4,SANDIA_3,SANDIA_3_1,South,138.0,1.04718,144.511,22.77,2.56,0.83,,2271,,,0,0,1,PQ,0.0,0,0.0,1,17
3650,160169,28.6687,-96.5624,7,POINT_COMFORT_3,POINT_COMFORT_3_1,Coast,138.0,1.0333,142.595,2.31,2.56,0.68,,2382,,,0,0,1,PQ,0.0,0,0.0,1,17
3651,170060,33.4272,-96.0631,2,WOLFE_CITY_1,WOLFE_CITY_1_1,North,138.0,1.04382,144.047,-19.31,2.56,0.6,,2492,,,0,0,1,PQ,0.0,0,0.0,1,18
3652,230051,30.1887,-95.9738,7,PRAIRIE_VIEW_2,PRAIRIE_VIEW_2_1,Coast,138.0,1.0144,139.988,-16.5,2.56,0.6,,3792,,,0,0,1,PQ,0.0,0,0.0,2,24
3653,230155,31.6567,-96.323,8,TEAGUE_1,TEAGUE_1_1,East,138.0,1.03314,142.57399999999998,2.97,2.56,0.38,,3893,,,0,0,1,PQ,0.0,0,0.0,2,24
3654,110950,29.498,-95.8373,7,ROSENBERG_6,ROSENBERG_6_1,Coast,69.0,1.0105600000000001,69.729,-18.61,2.56,0.68,,686,,,0,0,1,PQ,0.0,0,0.0,1,12
3655,270049,29.1321,-97.2621,6,CUERO_2,CUERO_2_1,South_Central,138.0,1.0331299999999999,142.572,-4.99,2.56,0.6,,4764,,,0,0,1,PQ,0.0,0,0.0,2,28
3656,250139,32.3707,-94.5523,8,EASTON_1,EASTON_1_1,East,138.0,1.03915,143.403,-8.13,2.56,0.15,,4360,,,0,0,1,PQ,0.0,0,0.0,2,26
3657,110499,29.471999999999998,-96.0105,7,KENDLETON_2,KENDLETON_2_1,Coast,69.0,1.0218,70.505,-19.25,2.56,0.83,,342,,,0,0,1,PQ,0.0,0,0.0,1,12
3658,200069,26.7363,-98.0001,4,ENCINO_2,ENCINO_2_1,South,138.0,1.04901,144.764,30.23,2.51,0.87,,3204,,,0,0,1,PQ,0.0,0,0.0,2,21
3659,130200,32.8098,-96.6237,5,MESQUITE_33,MESQUITE_33_1,North_Central,69.0,1.02871,70.98100000000001,-29.9,2.49,0.75,,1432,,,0,0,1,PQ,0.0,0,0.0,1,14
3660,200071,26.4357,-98.4824,4,PENITAS_1,PENITAS_1_1,South,138.0,1.04227,143.834,28.78,2.49,0.53,,3206,,,0,0,1,PQ,0.0,0,0.0,2,21
3661,140027,30.0407,-97.2303,6,SMITHVILLE_4,SMITHVILLE_4_1,South_Central,138.0,1.0406600000000001,143.612,-0.86,2.49,0.3,,1600,,,0,0,1,PQ,0.0,0,0.0,1,15
3662,210287,31.2168,-98.39299999999999,3,LOMETA_5,LOMETA_5_1,West,138.0,1.03762,143.192,0.89,2.49,0.83,,3545,,,0,0,1,PQ,0.0,0,0.0,2,22
3663,250152,33.6516,-95.4244,2,BLOSSOM_2,BLOSSOM_2_1,North,138.0,1.04119,143.684,-18.53,2.49,0.38,,4373,,,0,0,1,PQ,0.0,0,0.0,2,26
3664,110651,29.5854,-95.5957,7,SUGAR_LAND_43,SUGAR_LAND_43_1,Coast,69.0,1.02017,70.392,-22.86,2.49,0.9,,468,,,0,0,1,PQ,0.0,0,0.0,1,12
3665,200070,26.0769,-97.8325,4,SANTA_MARIA_2,SANTA_MARIA_2_1,South,138.0,1.0427600000000001,143.901,28.1,2.49,0.38,,3205,,,0,0,1,PQ,0.0,0,0.0,2,21
3666,230007,29.4483,-96.6608,6,SHERIDAN_1,SHERIDAN_1_1,South_Central,138.0,1.03325,142.588,-6.77,2.49,0.53,,3749,,,0,0,1,PQ,0.0,0,0.0,2,24
3667,230143,31.0422,-96.5967,8,CALVERT_3,CALVERT_3_1,East,138.0,1.04411,144.088,1.84,2.49,0.53,,3881,,,0,0,1,PQ,0.0,0,0.0,2,24
3668,150048,32.2454,-98.3132,5,STEPHENVILLE_1,STEPHENVILLE_1_1,North_Central,138.0,1.0426799999999998,143.889,-4.54,2.49,0.6,,1876,,,0,0,1,PQ,0.0,0,0.0,1,16
3669,240112,30.6729,-99.2296,3,MASON_1,MASON_1_1,West,138.0,1.03421,142.721,2.85,2.49,0.83,,4105,,,0,0,1,PQ,0.0,0,0.0,2,25
